State ID,State,Program Name,Type
37,New York,NYSERDA Bulk Energy Storage Incentive Program,Rebate Program
37,New York,PSEG Long Island - Direct Current Fast Charging Incentive,Rebate Program
37,New York,Weatherization Network Initiative,Grant Program
37,New York,PV Grants for Municipal Buildings,Grant Program
37,New York,NYSERDA - Homeowner Financing Incentive,Rebate Program
37,New York,NYSERDA - Innovation in Manufacturing Clean Energy Technologies,Industry Recruitment/Support
37,New York,NYSERDA - Assisted Multifamily Program,Grant Program
37,New York,NYSERDA Retail Energy Storage Incentive Program,Rebate Program
37,New York,Clean Energy Standard,Renewables Portfolio Standard
37,New York,National Grid - Electric Vehicle Charging Station Make-Ready Program,Rebate Program
37,New York,NY-Sun Solar PV Competitive Program,Performance-Based Incentive
37,New York,NYSERDA - Peak Load Reduction Program,Rebate Program
37,New York,RG&E (Electric) - Commercial and Industrial Efficiency Program,Rebate Program
37,New York,NYSEG (Electric) - Commercial and Industrial Efficiency Program,Rebate Program
37,New York,Community Distributed Generation,Community Solar Rules
37,New York,CHP Acceleration Program,Grant Program
37,New York,NYSERDA - Clean Energy Technology Manufacturing Incentive Program,Industry Recruitment/Support
37,New York,ConEd (Gas and Electric) - Small Business Direct Install Program,Rebate Program
37,New York,Existing Facilities Rebate Program,Rebate Program
37,New York,National Fuel (Gas) - Residential Energy Efficiency Rebates,Rebate Program
37,New York,NYSERDA - $mart Equipment Choices Program,Rebate Program
37,New York,National Grid - DCFC Per-Plug Incentive Program,Rebate Program
37,New York,NYSERDA - ENERGY STAR Home Builders,Industry Recruitment/Support
38,North Carolina,Duke Energy Progress - SunSense Residential PV Incentive Program,Rebate Program
38,North Carolina,Conservation of Energy and Water Use in State Buildings,Energy Standards for Public Buildings
38,North Carolina,City of Statesville Electric Utility Department - Residential and Commercial Energy Efficiency Rebate Program,Rebate Program
38,North Carolina,Brunswick EMC - Net Metering,Net Metering
38,North Carolina,EnergyUnited (Gas) Residential Appliance Rebates Program,Rebate Program
38,North Carolina,TVA - Green Power Providers,Performance-Based Incentive
38,North Carolina,Chatham County - Green Building Rebate Program,Green Building Incentive
38,North Carolina,Currituck County - Wind Energy Systems Ordinance,Solar/Wind Permitting Standards
38,North Carolina,Blue Ridge EMC - Net Metering,Net Metering
38,North Carolina,TVA - Distributed Solar Solutions,Performance-Based Incentive
38,North Carolina,Duke Energy Progress - Rate Discount for Energy Star Homes,Utility Rate Discount
38,North Carolina,City of New Bern Electric Department - Residential Energy Efficiency Rebate Program,Rebate Program
38,North Carolina,Tideland EMC - Weatherization Loan Program,Loan Program
38,North Carolina,Duke Energy (Electric) - Energy Star Homes Rate Discount Program,Utility Rate Discount
38,North Carolina,City of Gastonia Electric Department - Energy Efficient Water Heater Rebate Program,Rebate Program
38,North Carolina,Carteret County - Wind Energy Facility Ordinance,Solar/Wind Permitting Standards
38,North Carolina,Lumbee River EMC - Solar Water Heating Loan Program,Loan Program
38,North Carolina,Town of Carrboro - Worthwhile Investments Save Energy (WISE) Homes and Buildings Program,Loan Program
38,North Carolina,Local Option - Commercial Property Assessed Capital Expenditure (C-PACE),PACE Financing
38,North Carolina,Clean Fuel Advanced Technology (CFAT) Project,Grant Program
38,North Carolina,Steam Trap Rebate Program,Rebate Program
38,North Carolina,Union Power Cooperative - Residential Energy Efficient Loan Program,Loan Program
38,North Carolina,Randolph EMC - Energy Efficient Home Discount Program,Utility Rate Discount
38,North Carolina,Piedmont EMC - Rate Discount for Energy Star Homes,Utility Rate Discount
38,North Carolina,Piedmont EMC - Residential Energy Efficiency Rebate Program,Rebate Program
38,North Carolina,Lumbee River EMC - Residential Energy Efficiency Loan Program,Loan Program
38,North Carolina,Four County EMC - Comfort Loan Program,Loan Program
38,North Carolina,Local Option - Green Building Incentives,Green Building Incentive
38,North Carolina,Carteret-Craven Electric Cooperative - Residential Energy Efficiency Rebate Program,Rebate Program
38,North Carolina,Duke Energy Progress - Residential New Construction Rebate Program,Rebate Program
38,North Carolina,Energy United - Residential Heat Pump Rebate,Rebate Program
38,North Carolina,Lumbee River EMC - Energy Efficient Homes Program for Builders,Rebate Program
38,North Carolina,Template Solar Energy Development Ordinance,Solar/Wind Permitting Standards
38,North Carolina,Duke Energy Progress - Residential Energy Efficiency Rebate Program,Rebate Program
38,North Carolina,Blue Ridge Mountain EMC - Residential Heat Pump Loan Program,Loan Program
38,North Carolina,practice table,Other Incentive
38,North Carolina,Blue Ridge Mountain EMC - Residential Energy Efficiency Rebate Program,Rebate Program
38,North Carolina,Brunswick EMC - Residential Energy Efficiency and Solar Water Heating Loan Program,Loan Program
38,North Carolina,Wind Energy Permitting Standards,Solar/Wind Permitting Standards
38,North Carolina,Progress Energy Carolinas - SunSense Commercial Solar Water Heating Incentive Program,Performance-Based Incentive
38,North Carolina,SystemVision Energy Guarantee Program,Rebate Program
38,North Carolina,Piedmont EMC - Residential Solar and Energy Efficiency Loan Program,Loan Program
38,North Carolina,Piedmont EMC - Residential Energy Efficiency Loan Program,Loan Program
38,North Carolina,City of Charlotte - Green Building Policy for Municipal Buildings,Energy Standards for Public Buildings
38,North Carolina,Town of Chapel Hill - Worthwhile Investments Save Energy (WISE) Homes and Buildings Program,Rebate Program
38,North Carolina,Randolph EMC - Commercial and Industrial Efficient Lighting Rebate Program,Rebate Program
38,North Carolina,EnergyUnited - Commercial Energy Efficient Lighting Rebate Program,Rebate Program
38,North Carolina,,Other Policy
38,North Carolina,Haywood EMC - Residential Heat Pump and Weatherization Loan Program,Loan Program
38,North Carolina,City of Asheville - Efficiency Standards for City Buildings,Energy Standards for Public Buildings
38,North Carolina,EnergyUnited - Residential Energy Efficient Heat Pump Rebate Program,Rebate Program
38,North Carolina,EnergyUnited Commercial Lighting Program,Rebate Program
38,North Carolina,TVA - Commercial Energy Efficiency Rebate Program,Rebate Program
38,North Carolina,Town of Kill Devil Hills - Wind Energy Systems Ordinance,Solar/Wind Permitting Standards
38,North Carolina,Blue Ridge EMC - Residential Solar Water Heating Rebate Program,Rebate Program
38,North Carolina,Progress Energy Carolinas - Home Advantage Builder Rebate Program,Rebate Program
38,North Carolina,Carteret County - Wind Energy System Ordinance,Solar/Wind Permitting Standards
38,North Carolina,Progress Energy Carolinas - SunSense Commercial PV Incentive Program,Performance-Based Incentive
38,North Carolina,NC GreenPower Production Incentive,Performance-Based Incentive
38,North Carolina,North Carolina Green Business Fund,Grant Program
38,North Carolina,North Carolina - National Electric Vehicle Infrastructure (NEVI) Formula Grant Program,Grant Program
38,North Carolina,Renewable Energy Equipment Manufacturer Incentive,Industry Recruitment/Support
38,North Carolina,Madison County - Wind Energy Systems Ordinance,Solar/Wind Permitting Standards
38,North Carolina,PSNC Energy - Residential Energy Efficiency Loan Program,Loan Program
38,North Carolina,TVA - Energy Right Solutions for Business,Rebate Program
38,North Carolina,Dominion North Carolina Power - Non-Residential Energy Efficiency Programs,Rebate Program
38,North Carolina,Mecklenburg County - Green Permit Rebate Program,Green Building Incentive
38,North Carolina,Watauga County - Wind Energy System Ordinance,Solar/Wind Permitting Standards
38,North Carolina,Camden County - Wind Energy Systems Ordinance,Solar/Wind Permitting Standards
38,North Carolina,North Carolina - Energy Efficient Appliance Rebate Program,Rebate Program
38,North Carolina,Lincoln County - LEED-Certified Building Incentive Program,Green Building Incentive
38,North Carolina,Net Metering,Net Metering
38,North Carolina,Randolph EMC - Electric Vehicle Charging Station Rebate,Rebate Program
38,North Carolina,Duke Energy Progress - Commercial and Industrial Energy-Efficiency Program,Rebate Program
38,North Carolina,NC Plus Program for Energy Star Homes,Rebate Program
38,North Carolina,,Other Incentive
38,North Carolina,Piedmont Natural Gas - Non-Profit Energy Efficiency Program,Rebate Program
38,North Carolina,Property Tax Abatement for Solar Electric Systems,Property Tax Incentive
38,North Carolina,TVA - Mid-Sized Renewable Standard Offer Program,Performance-Based Incentive
38,North Carolina,Duke Energy - EV Charger Prep Credit Program,Rebate Program
38,North Carolina,South River EMC - Residential Energy Efficiency Rebate Program,Rebate Program
38,North Carolina,Active Solar Heating and Cooling Systems Exemption,Property Tax Incentive
38,North Carolina,City of Asheville - Building Permit Fee Rebates,Green Building Incentive
38,North Carolina,Duke Energy - NC Solar Rebate Program,Rebate Program
38,North Carolina,Tyrrell County - Wind Energy Facility Ordinance,Solar/Wind Permitting Standards
38,North Carolina,North Carolina Solar Rights,Solar/Wind Access Policy
38,North Carolina,Dominion North Carolina Power - Residential Energy Efficiency Rebate Program,Rebate Program
38,North Carolina,Piedmont Natural Gas - Commercial Equipment Efficiency Program,Rebate Program
38,North Carolina,PSNC Energy (Gas) - Green Building Rate Discount,Utility Rate Discount
38,North Carolina,Building Energy Code,Building Energy Code
38,North Carolina,Model Wind Ordinance,Solar/Wind Permitting Standards
38,North Carolina,North Carolina Community Solar Rules,Community Solar Rules
38,North Carolina,Renewable Energy Tax Credit (Corporate),Corporate Tax Credit
38,North Carolina,City of Concord Electric Department - Residential Energy Efficiency Rebate Program,Rebate Program
38,North Carolina,Energy Conservation in Public Facilities,Energy Standards for Public Buildings
38,North Carolina,South River EMC - EC Home Improvement Loan Program,Loan Program
38,North Carolina,Catawba County - Green Construction Permitting Incentive Program,Green Building Incentive
38,North Carolina,Progress Energy Carolinas - Residential Energy Efficiency Loan Program,Loan Program
38,North Carolina,Cape Hatteras Electric Cooperative - Energy Efficient Water Heater Rebate Program,Rebate Program
38,North Carolina,Renewable Energy Equipment Manufacturer Tax Credit,Industry Recruitment/Support
38,North Carolina,Four County EMC - All Electric Rate Reduction Program,Utility Rate Discount
38,North Carolina,Energy Improvement Loan Program (EILP),Loan Program
38,North Carolina,Town of Chapel Hill - Land-Use Management Ordinances,Solar/Wind Access Policy
38,North Carolina,Durham County - High-Performance Building Policy,Energy Standards for Public Buildings
38,North Carolina,TVA Partner Utilities - Energy Right Water Heater Program,Rebate Program
38,North Carolina,Ashe County - Wind Energy System Ordinance,Solar/Wind Permitting Standards
38,North Carolina,Randolph EMC - Agricultural Efficient Lighting Rebate Program,Rebate Program
38,North Carolina,Piedmont EMC - Solar Water Heating Rebate Program,Rebate Program
38,North Carolina,Dominion Energy (Gas) - Energy-Efficient Appliance Rebate Program,Rebate Program
38,North Carolina,Piedmont Natural Gas - Residential Equipment Efficiency Program,Rebate Program
38,North Carolina,Town of Chapel Hill - Energy Conservation Requirements for Town Buildings,Energy Standards for Public Buildings
38,North Carolina,TVA - Residential Energy Efficiency Rebate Program,Rebate Program
38,North Carolina,Clean Energy and Energy Efficiency Portfolio Standard,Renewables Portfolio Standard
38,North Carolina,Hyde County - Wind Energy Facility Ordinance,Solar/Wind Permitting Standards
38,North Carolina,Duke Energy Progress - CFL Rebate Program,Rebate Program
38,North Carolina,City of Greensboro - Energy Saver Rebate Program,Rebate Program
38,North Carolina,North Carolina - Property Assessed Clean Energy (PACE) Financing,PACE Financing
38,North Carolina,City of Greensboro - Energy Saver Grant Program,Grant Program
38,North Carolina,Four-County EMC - Residential Energy Efficiency Rebate Program,Rebate Program
38,North Carolina,City of High Point Electric - Residential Energy Efficiency Rebate Program,Rebate Program
38,North Carolina,Lumbee River EMC - Solar Water Heating Rebate Program,Rebate Program
38,North Carolina,South River EMC - Business Energy Efficient Lighting Rebate Program,Rebate Program
38,North Carolina,Four-County EMC - Residential Energy Efficiency Loan Program,Loan Program
38,North Carolina,PSNC Energy (Gas) - Residential Energy Efficiency Rate Discount Program,Utility Rate Discount
38,North Carolina,Pitt County - Wind Energy Systems Ordinance,Solar/Wind Permitting Standards
38,North Carolina,TVA Partner Utilities - Energy Right Heat Pump Program,Loan Program
38,North Carolina,Duke Energy - PowerPair,Rebate Program
38,North Carolina,Duke Energy - Improve & Save,Loan Program
38,North Carolina,Sales Tax Holiday for Energy-Efficient Appliances,Sales Tax Incentive
